Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1962-01-02 00:00:00-05:00,0.0,0.3253989815711975,0.32025729177261125,0.3253989815711975,105840,0.0,0.0
1962-01-03 00:00:00-05:00,0.0,0.326133388432124,0.3231953312230116,0.32466432452201843,127680,0.0,0.0
1962-01-04 00:00:00-05:00,0.0,0.32466410921384703,0.3217260539531708,0.3217260539531708,75600,0.0,0.0
1962-01-05 00:00:00-05:00,0.0,0.3224609546257634,0.31364649534225464,0.31364649534225464,201600,0.0,0.0
1962-01-08 00:00:00-05:00,0.0,0.3151153322133776,0.3099736209751027,0.3121771812438965,126000,0.0,0.0
1962-01-09 00:00:00-05:00,0.0,0.3165842890739441,0.3085044301940681,0.3165842890739441,183120,0.0,0.0
1962-01-10 00:00:00-05:00,0.0,0.3165842890739441,0.31217705266643153,0.3165842890739441,72240,0.0,0.0
1962-01-11 00:00:00-05:00,0.0,0.3253988917826206,0.3151153738007826,0.32466432452201843,112560,0.0,0.0
1962-01-12 00:00:00-05:00,0.0,0.32539885040543076,0.32099163569849526,0.3239297866821289,124320,0.0,0.0
1962-01-15 00:00:00-05:00,0.0,0.3246642893370796,0.318788081407547,0.318788081407547,92400,0.0,0.0
1962-01-16 00:00:00-05:00,0.0,0.32099171312742525,0.3158500006241109,0.3195226490497589,99120,0.0,0.0
1962-01-17 00:00:00-05:00,0.0,0.3224606260384239,0.3173189163208008,0.3173189163208008,151200,0.0,0.0
1962-01-18 00:00:00-05:00,0.0,0.3217260539531708,0.31511516482520446,0.3217260539531708,147840,0.0,0.0
1962-01-19 00:00:00-05:00,0.0,0.32246086736515767,0.3180536271475159,0.320257306098938,124320,0.0,0.0
1962-01-22 00:00:00-05:00,0.0,0.3217260539531708,0.3187879045444253,0.3217260539531708,102480,0.0,0.0
1962-01-23 00:00:00-05:00,0.0,0.3217263040088474,0.31878815231647917,0.3195226490497589,122640,0.0,0.0
1962-01-24 00:00:00-05:00,0.0,0.3202570418871132,0.31805336475372314,0.31805336475372314,102480,0.0,0.0
1962-01-25 00:00:00-05:00,0.0,0.32246072901627765,0.318788081407547,0.318788081407547,136080,0.0,0.0
1962-01-26 00:00:00-05:00,0.0,0.3231952897475176,0.3187880750457436,0.3209916353225708,114240,0.0,0.0
1962-01-29 00:00:00-05:00,0.0,0.3231952961972724,0.31731901765664866,0.318788081407547,194880,0.0,0.0
1962-01-30 00:00:00-05:00,0.0,0.32246086736515767,0.31878821818071057,0.320257306098938,156240,0.0,0.0
1962-01-31 00:00:00-05:00,0.0,0.3254465065541052,0.31803310363958187,0.3209984600543976,226800,0.029762,0.0
1962-02-01 00:00:00-05:00,0.0,0.32841190695762634,0.3224812166596006,0.32841190695762634,327600,0.0,0.0
1962-02-02 00:00:00-05:00,0.0,0.34397971630096436,0.326929002980594,0.34397971630096436,509040,0.0,0.0
1962-02-05 00:00:00-05:00,0.0,0.34249704469812886,0.3365663350553077,0.3380490243434906,208320,0.0,0.0
1962-02-06 00:00:00-05:00,0.0,0.33730778111087,0.33211836777296494,0.3350837230682373,146160,0.0,0.0
1962-02-07 00:00:00-05:00,0.0,0.3454624298787593,0.3343424017698915,0.34175577759742737,294000,0.0,0.0
1962-02-08 00:00:00-05:00,0.0,0.3447212288312697,0.34323856234550476,0.34323856234550476,87360,0.0,0.0
1962-02-09 00:00:00-05:00,0.0,0.34694525618318955,0.3424972333781576,0.34620386362075806,159600,0.0,0.0
1962-02-12 00:00:00-05:00,0.0,0.35139339678345066,0.34694534903305924,0.349910706281662,127680,0.0,0.0
1962-02-13 00:00:00-05:00,0.0,0.34916916489601135,0.34546253523917547,0.34916916489601135,240240,0.0,0.0
1962-02-14 00:00:00-05:00,0.0,0.34842780232429504,0.34472105483841187,0.34842780232429504,117600,0.0,0.0
1962-02-15 00:00:00-05:00,0.0,0.3521346707694209,0.3476866467740042,0.349910706281662,142800,0.0,0.0
1962-02-16 00:00:00-05:00,0.0,0.35361715585562997,0.3491691106891001,0.35287585854530334,156240,0.0,0.0
1962-02-19 00:00:00-05:00,0.0,0.3565826072425583,0.35287595340973077,0.35361725091934204,273840,0.0,0.0
1962-02-20 00:00:00-05:00,0.0,0.3543586434488225,0.35139328712560625,0.35361725091934204,188160,0.0,0.0
1962-02-21 00:00:00-05:00,0.0,0.3521346161609733,0.349910652018103,0.35065194964408875,215040,0.0,0.0
1962-02-23 00:00:00-05:00,0.0,0.3506518547666891,0.3484278912255663,0.34916916489601135,173040,0.0,0.0
1962-02-26 00:00:00-05:00,0.0,0.3506519702317949,0.34694531559944153,0.34694531559944153,159600,0.0,0.0
1962-02-27 00:00:00-05:00,0.0,0.349910706281662,0.3447212895254015,0.349910706281662,295680,0.0,0.0
1962-02-28 00:00:00-05:00,0.0,0.3506519702317949,0.34694531559944153,0.34694531559944153,176400,0.0,0.0
1962-03-01 00:00:00-05:00,0.0,0.34916907580560436,0.3410144261273214,0.34842780232429504,162960,0.0,0.0
1962-03-02 00:00:00-05:00,0.0,0.34916907580560436,0.347686410068193,0.34842780232429504,110880,0.0,0.0
1962-03-05 00:00:00-05:00,0.0,0.34842780232429504,0.343979757602144,0.34842780232429504,107520,0.0,0.0
1962-03-06 00:00:00-05:00,0.0,0.34768634439334467,0.34472098972369253,0.3454623818397522,97440,0.0,0.0
1962-03-07 00:00:00-05:00,0.0,0.3499105832106809,0.3447211682796478,0.3447211682796478,204960,0.0,0.0
1962-03-08 00:00:00-05:00,0.0,0.34694507117469936,0.34397971630096436,0.34397971630096436,105840,0.0,0.0
1962-03-09 00:00:00-05:00,0.0,0.34768636832196065,0.3424970507415747,0.34397971630096436,132720,0.0,0.0
1962-03-12 00:00:00-05:00,0.0,0.34694531559944153,0.3439799586365974,0.34694531559944153,89040,0.0,0.0
1962-03-13 00:00:00-05:00,0.0,0.34842773650940434,0.3454623818397522,0.3454623818397522,105840,0.0,0.0
1962-03-14 00:00:00-05:00,0.0,0.3491692200757688,0.34620386362075806,0.34620386362075806,146160,0.0,0.0
1962-03-15 00:00:00-05:00,0.0,0.34991046806170634,0.34546244709451385,0.34842780232429504,144480,0.0,0.0
