Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1962-01-02 00:00:00-05:00,0.6237453959374437,0.6341410730979196,0.617507926090373,0.6216661334037781,432682,0.0,0.0
1962-01-03 00:00:00-05:00,0.6185478799182961,0.6185478799182961,0.6133499388286593,0.6154290437698364,296467,0.0,0.0
1962-01-04 00:00:00-05:00,0.6154290984613803,0.6206270002936756,0.6029543088286545,0.6081520915031433,368581,0.0,0.0
1962-01-05 00:00:00-05:00,0.608151946681995,0.6091916380148217,0.5821626820250376,0.5925583243370056,546862,0.0,0.0
1962-01-08 00:00:00-05:00,0.5925581129985794,0.5925581129985794,0.5738457410830334,0.5915185809135437,620978,0.0,0.0
1962-01-09 00:00:00-05:00,0.591518757048436,0.5998353339590868,0.5873603891545965,0.594637393951416,466735,0.0,0.0
1962-01-10 00:00:00-05:00,0.5946371344326038,0.6008746041126162,0.592558030831586,0.5977559685707092,392619,0.0,0.0
1962-01-11 00:00:00-05:00,0.597755941681465,0.598795473575592,0.5873601063901007,0.598795473575592,326514,0.0,0.0
1962-01-12 00:00:00-05:00,0.5987958326161718,0.5998354048528689,0.5884001896877245,0.5904792547225952,338533,0.0,0.0
1962-01-15 00:00:00-05:00,0.5915184467944429,0.5987954477744438,0.5915184467944429,0.5967163443565369,424669,0.0,0.0
1962-01-16 00:00:00-05:00,0.5967163295243425,0.6039933700426988,0.5925579639149456,0.60191410779953,278439,0.0,0.0
1962-01-17 00:00:00-05:00,0.6008748109570122,0.6008748109570122,0.5842416983884295,0.5884000658988953,428675,0.0,0.0
1962-01-18 00:00:00-05:00,0.588400120145456,0.594637393951416,0.5873603891545965,0.594637393951416,296467,0.0,0.0
1962-01-19 00:00:00-05:00,0.5946371598286452,0.5998350977897644,0.5946371598286452,0.5998350977897644,266420,0.0,0.0
1962-01-22 00:00:00-05:00,0.6008745362567984,0.609191267475592,0.6008745362567984,0.60191410779953,284448,0.0,0.0
1962-01-23 00:00:00-05:00,0.5998354048528689,0.5998354048528689,0.5884001896877245,0.5904792547225952,456720,0.0,0.0
1962-01-24 00:00:00-05:00,0.5904788605487177,0.6039933700426988,0.5883997969017248,0.60191410779953,320505,0.0,0.0
1962-01-25 00:00:00-05:00,0.6019140294289365,0.6060723944969045,0.5915183550743964,0.5956767201423645,318502,0.0,0.0
1962-01-26 00:00:00-05:00,0.5956768533607639,0.5967163852813939,0.5915184873628103,0.5935975909233093,202319,0.0,0.0
1962-01-29 00:00:00-05:00,0.5935978615568417,0.5967166573368499,0.5925582894430104,0.594637393951416,204322,0.0,0.0
1962-01-30 00:00:00-05:00,0.601913830185957,0.6112700889129709,0.601913830185957,0.6050326228141785,356562,0.0,0.0
1962-01-31 00:00:00-05:00,0.6050330305305721,0.6237454414367676,0.6039934984860122,0.6237454414367676,376593,0.0,0.0
1962-02-01 00:00:00-05:00,0.623745910245668,0.6268645484425672,0.6133500656363597,0.6195875406265259,514811,0.0,0.0
1962-02-02 00:00:00-05:00,0.619587457683997,0.6227062940597534,0.6154290886215248,0.6227062940597534,296467,0.0,0.0
1962-02-05 00:00:00-05:00,0.6216661043789723,0.6216661043789723,0.6112704277038574,0.6112704277038574,282445,0.0,0.0
1962-02-06 00:00:00-05:00,0.6133498051358818,0.6195872774768834,0.6133498051358818,0.6175081729888916,208328,0.0,0.0
1962-02-07 00:00:00-05:00,0.6175079711347025,0.6237454414367676,0.6154287084493644,0.6237454414367676,338533,0.0,0.0
1962-02-08 00:00:00-05:00,0.6237459063910402,0.6279041171073914,0.6227063735715891,0.6279041171073914,352555,0.0,0.0
1962-02-09 00:00:00-05:00,0.6279037616678347,0.6279037616678347,0.6164685496535809,0.6247851252555847,302477,0.0,0.0
1962-02-12 00:00:00-05:00,0.6247851252555847,0.6268641897175842,0.621666290247081,0.6247851252555847,164259,0.0,0.0
1962-02-13 00:00:00-05:00,0.6258244295592964,0.6320618987083435,0.6258244295592964,0.6320618987083435,242382,0.0,0.0
1962-02-14 00:00:00-05:00,0.6320622386157806,0.6393392435306199,0.6310226664850893,0.6372601389884949,324511,0.0,0.0
1962-02-15 00:00:00-05:00,0.638299585461298,0.6486952650024237,0.638299585461298,0.6466161608695984,374590,0.0,0.0
1962-02-16 00:00:00-05:00,0.646616270277738,0.6476558026604158,0.6372601213603301,0.642457902431488,468739,0.0,0.0
1962-02-19 00:00:00-05:00,0.6424579202034362,0.6455767160340254,0.6341413431579056,0.6372601389884949,312492,0.0,0.0
1962-02-20 00:00:00-05:00,0.6372598082276224,0.6372598082276224,0.6279035447498665,0.6362202763557434,214338,0.0,0.0
1962-02-21 00:00:00-05:00,0.6362204099131168,0.6393390459026648,0.6299829393377939,0.6341411471366882,216341,0.0,0.0
1962-02-23 00:00:00-05:00,0.6341415920590111,0.6351811248784622,0.626864544568667,0.6279041171073914,326514,0.0,0.0
1962-02-26 00:00:00-05:00,0.627904120987716,0.629983385235834,0.6143896381815085,0.6195875406265259,252398,0.0,0.0
1962-02-27 00:00:00-05:00,0.619587074943066,0.6237454414367676,0.618547542898506,0.6237454414367676,186294,0.0,0.0
1962-02-28 00:00:00-05:00,0.6237455228598109,0.6258246269395783,0.6185476236430214,0.62062668800354,332524,0.0,0.0
1962-03-01 00:00:00-05:00,0.6237453261352625,0.6320618987083435,0.6237453261352625,0.6320618987083435,182287,0.0,0.0
1962-03-02 00:00:00-05:00,0.633101442424684,0.6403784832817336,0.633101442424684,0.6362202763557434,252398,0.0,0.0
1962-03-05 00:00:00-05:00,0.6372601389884949,0.6424579202034362,0.6372601389884949,0.6372601389884949,278439,0.0,0.0
1962-03-06 00:00:00-05:00,0.6372603891137308,0.6382999616524552,0.6258250117492158,0.6279041171073914,188297,0.0,0.0
1962-03-07 00:00:00-05:00,0.6279035329833303,0.6351805339847764,0.6279035329833303,0.6320618987083435,202319,0.0,0.0
1962-03-08 00:00:00-05:00,0.6320622285145203,0.6434976012078865,0.6299831240056224,0.6414183378219604,354559,0.0,0.0
1962-03-09 00:00:00-05:00,0.6445370081074856,0.6518140110407102,0.6445370081074856,0.6507744789123535,396625,0.0,0.0
1962-03-12 00:00:00-05:00,0.6507745708513081,0.6528536751209961,0.64869530770461,0.6518141031265259,422666,0.0,0.0
1962-03-13 00:00:00-05:00,0.6559993431986455,0.6559993431986455,0.6486756142456147,0.6528605222702026,258407,0.024961,0.0
1962-03-14 00:00:00-05:00,0.6528607417603625,0.6539071090282973,0.6455369703708117,0.6497220396995544,218344,0.0,0.0
1962-03-15 00:00:00-05:00,0.6497215308402651,0.6570452964938721,0.646582711314869,0.6518139839172363,378596,0.0,0.0
1962-03-16 00:00:00-05:00,0.6528600075730333,0.6570450721953744,0.6528600075730333,0.6559988260269165,208328,0.0,0.0
1962-03-19 00:00:00-05:00,0.6559992290249574,0.6559992290249574,0.6486755013465881,0.6486755013465881,222350,0.0,0.0
1962-03-20 00:00:00-05:00,0.6486755013465881,0.6507679549947001,0.6465828878013592,0.6486755013465881,170268,0.0,0.0
1962-03-21 00:00:00-05:00,0.6486756869413208,0.6507681411881118,0.6465830727973672,0.64762943983078,322508,0.0,0.0
1962-03-22 00:00:00-05:00,0.6476288218709958,0.6497212741211935,0.6444900035858154,0.6444900035858154,204322,0.0,0.0
1962-03-23 00:00:00-05:00,0.6455367533428856,0.6528605222702026,0.6455367533428856,0.6528605222702026,256404,0.0,0.0
1962-03-26 00:00:00-05:00,0.6518141813722562,0.6518141813722562,0.6423979997634888,0.6423979997634888,232366,0.0,0.0
1962-03-27 00:00:00-05:00,0.6423981643037853,0.64762943983078,0.6403057100569944,0.64762943983078,250395,0.0,0.0
1962-03-28 00:00:00-05:00,0.6486753242889136,0.6559990499682523,0.6486753242889136,0.6518139839172363,266420,0.0,0.0
1962-03-29 00:00:00-05:00,0.6518141888864142,0.6570455031080865,0.6476292814164877,0.650767982006073,234369,0.0,0.0
1962-03-30 00:00:00-05:00,0.6507680083463006,0.6518142152689876,0.6392591725567879,0.6434442400932312,294464,0.0,0.0
1962-04-02 00:00:00-05:00,0.6423980923256332,0.6423980923256332,0.6382130244038088,0.6403056383132935,228360,0.0,0.0
1962-04-03 00:00:00-05:00,0.6403060082706454,0.6403060082706454,0.6287972047460494,0.632982075214386,340537,0.0,0.0
1962-04-04 00:00:00-05:00,0.6329817893124212,0.6392593120382281,0.63193558216146,0.6340281963348389,274432,0.0,0.0
1962-04-05 00:00:00-05:00,0.6340277495248116,0.639258861541748,0.6287964776108227,0.639258861541748,354559,0.0,0.0
1962-04-06 00:00:00-05:00,0.6392592854382276,0.642398146606249,0.6340281699525085,0.6350743770599365,282445,0.0,0.0
1962-04-09 00:00:00-05:00,0.6350744034858002,0.6371668577620142,0.6329817893124212,0.6340281963348389,238376,0.0,0.0
1962-04-10 00:00:00-05:00,0.632981590507853,0.632981590507853,0.6246116161346436,0.6246116161346436,286451,0.0,0.0
1962-04-11 00:00:00-05:00,0.6246108177512748,0.6308883304814854,0.6099633813206481,0.6131021976470947,252398,0.0,0.0
1962-04-12 00:00:00-05:00,0.6131025930317352,0.6162412914596189,0.6078713223872533,0.6099637746810913,288454,0.0,0.0
1962-04-13 00:00:00-05:00,0.6110100122330723,0.6329812221511121,0.6110100122330723,0.6256574988365173,342540,0.0,0.0
1962-04-16 00:00:00-05:00,0.6256578281902693,0.6267042348259313,0.6151954007789855,0.6204267144203186,304480,0.0,0.0
1962-04-17 00:00:00-05:00,0.6204270454507986,0.6235657073925551,0.6193806382568233,0.6214732527732849,288454,0.0,0.0
1962-04-18 00:00:00-05:00,0.6214728488283017,0.623565302087519,0.6151953291535626,0.6193802356719971,707114,0.0,0.0
1962-04-19 00:00:00-05:00,0.6193803077846566,0.6225191679231542,0.6183341010203771,0.6204267144203186,204322,0.0,0.0
1962-04-23 00:00:00-05:00,0.6204267344616926,0.6225191880321198,0.6172878742218018,0.6172878742218018,346546,0.0,0.0
1962-04-24 00:00:00-05:00,0.6172870995359614,0.6183333449952919,0.6131021976470947,0.6131021976470947,446704,0.0,0.0
1962-04-25 00:00:00-05:00,0.6131030660878292,0.6162417669374617,0.6047329306602478,0.6047329306602478,442697,0.0,0.0
1962-04-26 00:00:00-05:00,0.6047329306602478,0.6120566992236709,0.6026404767519209,0.6047329306602478,288454,0.0,0.0
1962-04-27 00:00:00-05:00,0.6047327752997832,0.6141491552495304,0.590085281910274,0.5942703485488892,428675,0.0,0.0
1962-04-30 00:00:00-04:00,0.5942700890073683,0.5984549939211722,0.5649751549968933,0.5733451247215271,554874,0.0,0.0
1962-05-01 00:00:00-04:00,0.5733451856011043,0.5900850868536103,0.5649752149877209,0.586946427822113,639007,0.0,0.0
1962-05-02 00:00:00-04:00,0.587993097643174,0.5995018954741597,0.587993097643174,0.5921781659126282,582918,0.0,0.0
1962-05-03 00:00:00-04:00,0.5953166628564381,0.6026403903961182,0.5953166628564381,0.6026403903961182,624985,0.0,0.0
1962-05-04 00:00:00-04:00,0.6026401240015814,0.6047325766851087,0.595316399699323,0.6005476713180542,396625,0.0,0.0
1962-05-07 00:00:00-04:00,0.6005478685582639,0.6015941152307808,0.5911315285827907,0.5942703485488892,418660,0.0,0.0
1962-05-08 00:00:00-04:00,0.5942703745678404,0.5942703745678404,0.5890391010019415,0.5932241678237915,310489,0.0,0.0
1962-05-09 00:00:00-04:00,0.5932243730185575,0.5942705801244866,0.587993097643174,0.5921781659126282,438691,0.0,0.0
1962-05-10 00:00:00-04:00,0.5921777394039991,0.5963626047879086,0.5827613625668998,0.586946427822113,530836,0.0,0.0
1962-05-11 00:00:00-04:00,0.5869471946242687,0.594270928478884,0.5775308454596815,0.5796234607696533,777225,0.0,0.0
1962-05-14 00:00:00-04:00,0.5796228483721672,0.5890390276908875,0.5722990822811256,0.5890390276908875,606956,0.0,0.0
1962-05-15 00:00:00-04:00,0.5890393047491032,0.5963630343106348,0.5890393047491032,0.5921781659126282,526830,0.0,0.0
1962-05-16 00:00:00-04:00,0.5921779610797425,0.5942703745678404,0.5900853077459904,0.5932241678237915,348549,0.0,0.0
1962-05-17 00:00:00-04:00,0.5932241678237915,0.5974090747485387,0.5900853077459904,0.5932241678237915,162256,0.0,0.0
1962-05-18 00:00:00-04:00,0.5953164527454531,0.6015939712524414,0.5953164527454531,0.6015939712524414,376593,0.0,0.0
1962-05-21 00:00:00-04:00,0.6015942630138807,0.6015942630138807,0.5963629484176636,0.5963629484176636,278439,0.0,0.0
1962-05-22 00:00:00-04:00,0.5963626765083706,0.5974089229608684,0.5817152261734009,0.5817152261734009,338533,0.0,0.0
1962-05-23 00:00:00-04:00,0.5775300482422795,0.5775300482422795,0.5670676257236638,0.5702062845230103,442697,0.0,0.0
1962-05-24 00:00:00-04:00,0.5702064472592975,0.5764839665208764,0.5607902683026021,0.5628827214241028,570899,0.0,0.0
1962-05-25 00:00:00-04:00,0.5628827096340746,0.5628827096340746,0.5450965586668447,0.551374077796936,510805,0.0,0.0
1962-05-28 00:00:00-04:00,0.5492817065672416,0.5492817065672416,0.5199867488408035,0.523125410079956,849338,0.0,0.0
1962-05-29 00:00:00-04:00,0.5231253874241226,0.5513743367102945,0.5022004071045304,0.5450968146324158,1564465,0.0,0.0
1962-05-31 00:00:00-04:00,0.5471888805670251,0.5607901221182866,0.5471888805670251,0.5503275394439697,871373,0.0,0.0
1962-06-01 00:00:00-04:00,0.5503276456451209,0.5555589180046707,0.5440501268085146,0.5524202585220337,548865,0.0,0.0
1962-06-04 00:00:00-04:00,0.5513741865074462,0.5513741865074462,0.527310311794281,0.527310311794281,404638,0.0,0.0
1962-06-05 00:00:00-04:00,0.527310332438152,0.5440502808095341,0.5231252653967507,0.5304490327835083,637004,0.0,0.0
1962-06-06 00:00:00-04:00,0.5367265939712524,0.5524204566529224,0.5367265939712524,0.5367265939712524,440694,0.0,0.0
1962-06-07 00:00:00-04:00,0.5388190150260925,0.5471889868531098,0.5388190150260925,0.5388190150260925,212335,0.0,0.0
1962-06-08 00:00:00-04:00,0.540911675195287,0.5513742639093688,0.540911675195287,0.5440503358840942,268423,0.0,0.0
